location_id,location_name,FIPS,cause_id,cause_name,sex_id,sex,year_id,mx,lower,upper
556,North Carolina,37,301,"Diarrhea, lower respiratory, and other common infectious diseases",3,Both,2009,35.39868251,33.43137137,36.74434327
556,North Carolina,37,301,"Diarrhea, lower respiratory, and other common infectious diseases",3,Both,2010,34.68509354,32.80708316,36.03432827
556,North Carolina,37,301,"Diarrhea, lower respiratory, and other common infectious diseases",3,Both,2011,34.38723251,32.36583922,35.73242541
556,North Carolina,37,301,"Diarrhea, lower respiratory, and other common infectious diseases",3,Both,2012,35.02247072,32.98899435,36.46910894
556,North Carolina,37,301,"Diarrhea, lower respiratory, and other common infectious diseases",3,Both,2013,34.91306358,33.02120574,36.38983178
556,North Carolina,37,301,"Diarrhea, lower respiratory, and other common infectious diseases",3,Both,2014,35.03315483,33.10982967,36.6000239
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,1980,0.048696827,0.039714133,0.063837105
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,1981,0.050662362,0.040953253,0.066264853
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,1982,0.043227663,0.035499324,0.0573544
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,1983,0.039852857,0.032475616,0.053997018
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,1984,0.04248848,0.034609648,0.056424466
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,1985,0.039736793,0.031986208,0.05483057
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,1986,0.035225869,0.028314432,0.049530734
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,1987,0.03362817,0.027456492,0.048850082
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,1988,0.032710115,0.026261572,0.048148575
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,1989,0.030002543,0.024301065,0.04548761
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,1990,0.028626936,0.022799102,0.0442883
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,1991,0.028200022,0.02192679,0.043664359
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,1992,0.024927436,0.019494404,0.04045441
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,1993,0.023661049,0.018386037,0.039254803
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,1994,0.022948262,0.018087343,0.038770239
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,1995,0.021165064,0.016295999,0.034872011
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,1996,0.021814492,0.016913621,0.036308866
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,1997,0.020591896,0.016127642,0.033196267
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,1998,0.02232049,0.017539912,0.034049588
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,1999,0.024148985,0.019209872,0.03217522
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,2000,0.026963337,0.021280229,0.03375634
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,2001,0.031068813,0.023353173,0.03889711
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,2002,0.039480277,0.023617098,0.048718139
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,2003,0.042745681,0.022349108,0.053094281
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,2004,0.044526207,0.02366426,0.055860477
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,2005,0.046584193,0.022331139,0.058724682
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,2006,0.047053868,0.020800969,0.059258475
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,2007,0.04469133,0.019459855,0.056154911
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,2008,0.043461513,0.021002716,0.054799582
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,2009,0.041117143,0.019571678,0.051817706
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,2010,0.042020995,0.019744744,0.053460882
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,2011,0.040737008,0.019299205,0.052674307
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,2012,0.044373923,0.01757168,0.057365055
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,2013,0.044959045,0.019117164,0.058936897
556,North Carolina,37,344,Neglected tropical diseases and malaria,3,Both,2014,0.039460527,0.015782469,0.052546982
556,North Carolina,37,366,Maternal disorders,3,Both,1981,0.295882825,0.269261962,0.323777925
556,North Carolina,37,366,Maternal disorders,3,Both,1982,0.274932287,0.25116823,0.299780218
556,North Carolina,37,366,Maternal disorders,3,Both,1983,0.27095276,0.247830243,0.294226085
556,North Carolina,37,366,Maternal disorders,3,Both,1984,0.267287387,0.244650865,0.290463444
556,North Carolina,37,366,Maternal disorders,3,Both,1985,0.261339847,0.240483653,0.284029458
556,North Carolina,37,366,Maternal disorders,3,Both,1986,0.267356833,0.246097109,0.289680036
556,North Carolina,37,366,Maternal disorders,3,Both,1987,0.268774245,0.247584882,0.291687343
556,North Carolina,37,366,Maternal disorders,3,Both,1988,0.272874335,0.251195648,0.295680418
556,North Carolina,37,366,Maternal disorders,3,Both,1989,0.262724151,0.241481295,0.284173652
556,North Carolina,37,366,Maternal disorders,3,Both,1990,0.258175932,0.23766732,0.279247507
556,North Carolina,37,366,Maternal disorders,3,Both,1991,0.261200945,0.24131844,0.28378513
556,North Carolina,37,366,Maternal disorders,3,Both,1992,0.244882201,0.226124273,0.265303698
556,North Carolina,37,366,Maternal disorders,3,Both,1993,0.24842951,0.230067815,0.269666945
556,North Carolina,37,366,Maternal disorders,3,Both,1994,0.245013817,0.225468915,0.266474031
556,North Carolina,37,366,Maternal disorders,3,Both,1995,0.212659757,0.194526509,0.232090013
556,North Carolina,37,366,Maternal disorders,3,Both,1996,0.204337913,0.187841392,0.223553317
556,North Carolina,37,366,Maternal disorders,3,Both,1997,0.205776499,0.189185662,0.223441356
556,North Carolina,37,366,Maternal disorders,3,Both,1998,0.20434121,0.188221309,0.221542911
556,North Carolina,37,366,Maternal disorders,3,Both,1999,0.206727384,0.190554801,0.224760123
556,North Carolina,37,366,Maternal disorders,3,Both,2000,0.216828269,0.198993269,0.234515797
556,North Carolina,37,366,Maternal disorders,3,Both,2001,0.228844929,0.211278586,0.247114278
556,North Carolina,37,366,Maternal disorders,3,Both,2002,0.244042665,0.225924008,0.26281281
556,North Carolina,37,366,Maternal disorders,3,Both,2003,0.267334406,0.246398453,0.289008811
556,North Carolina,37,366,Maternal disorders,3,Both,2004,0.279483887,0.258139719,0.302109093
556,North Carolina,37,366,Maternal disorders,3,Both,2005,0.30188696,0.279309967,0.327275553
556,North Carolina,37,366,Maternal disorders,3,Both,2006,0.310683524,0.286908634,0.336003581
556,North Carolina,37,366,Maternal disorders,3,Both,2007,0.319741527,0.294229074,0.34766983
556,North Carolina,37,366,Maternal disorders,3,Both,2008,0.322318418,0.296251534,0.349368254
556,North Carolina,37,366,Maternal disorders,3,Both,2009,0.350872412,0.323058258,0.382169537
556,North Carolina,37,366,Maternal disorders,3,Both,2010,0.328001628,0.301160511,0.35717264
556,North Carolina,37,366,Maternal disorders,3,Both,2011,0.341823915,0.31231043,0.371179568
556,North Carolina,37,366,Maternal disorders,3,Both,2012,0.332798803,0.302635988,0.365406289
556,North Carolina,37,366,Maternal disorders,3,Both,2013,0.340647065,0.308146447,0.375446529
556,North Carolina,37,366,Maternal disorders,3,Both,2014,0.31747853,0.284011654,0.352252804
556,North Carolina,37,410,Neoplasms,3,Both,1980,229.1018662,224.8269673,233.1044266
556,North Carolina,37,410,Neoplasms,3,Both,1981,227.225454,222.5761263,231.0701261
556,North Carolina,37,410,Neoplasms,3,Both,1982,224.6324689,220.0395511,228.5573275
556,North Carolina,37,410,Neoplasms,3,Both,1983,225.3953159,220.7678317,229.3275981
556,North Carolina,37,410,Neoplasms,3,Both,1984,226.0814018,221.3948303,229.6320012
556,North Carolina,37,410,Neoplasms,3,Both,1985,228.8871883,224.018662,232.6041355
556,North Carolina,37,410,Neoplasms,3,Both,1986,229.6866494,224.6744074,233.5230823
556,North Carolina,37,410,Neoplasms,3,Both,1987,230.3545935,225.075537,233.9345778
556,North Carolina,37,410,Neoplasms,3,Both,1988,232.2652997,226.9781462,235.952494
556,North Carolina,37,410,Neoplasms,3,Both,1989,230.5769778,224.601714,234.1313014
556,North Carolina,37,410,Neoplasms,3,Both,1990,228.2515964,222.1532629,232.0284543
556,North Carolina,37,410,Neoplasms,3,Both,1991,228.3959199,221.8289317,232.34354
556,North Carolina,37,410,Neoplasms,3,Both,1992,226.9889376,220.56884,230.6900221
556,North Carolina,37,410,Neoplasms,3,Both,1993,229.9040493,223.4352628,233.8151926
556,North Carolina,37,410,Neoplasms,3,Both,1994,229.1440408,222.8131753,232.891987
556,North Carolina,37,410,Neoplasms,3,Both,1995,230.3830264,224.3225625,234.2103039
556,North Carolina,37,410,Neoplasms,3,Both,1996,226.4633821,220.2572583,230.2286543
556,North Carolina,37,410,Neoplasms,3,Both,1997,222.4234052,216.5372286,225.8611937
556,North Carolina,37,410,Neoplasms,3,Both,1998,220.5858417,215.2632866,224.0342209
556,North Carolina,37,410,Neoplasms,3,Both,1999,221.2455684,216.4355997,224.7930228
556,North Carolina,37,410,Neoplasms,3,Both,2000,220.9298134,216.4696828,224.8952197
556,North Carolina,37,410,Neoplasms,3,Both,2001,220.7555408,216.5844708,224.3033248
556,North Carolina,37,410,Neoplasms,3,Both,2002,218.7692903,214.9818634,222.7855157
556,North Carolina,37,410,Neoplasms,3,Both,2003,216.5774354,213.0682002,220.6741622
556,North Carolina,37,410,Neoplasms,3,Both,2004,210.906424,207.2741095,215.1078602
556,North Carolina,37,410,Neoplasms,3,Both,2005,210.6196986,207.1369894,215.0693829
556,North Carolina,37,410,Neoplasms,3,Both,2006,209.2153955,205.773186,213.7281626
556,North Carolina,37,410,Neoplasms,3,Both,2007,205.2888549,201.706992,209.959678
556,North Carolina,37,410,Neoplasms,3,Both,2008,203.1906221,199.7819283,208.4117949
556,North Carolina,37,410,Neoplasms,3,Both,2009,201.7115594,198.16463,206.7222541
556,North Carolina,37,410,Neoplasms,3,Both,2010,199.9500612,196.5142212,205.0587269
556,North Carolina,37,410,Neoplasms,3,Both,2011,199.9362151,196.3018982,205.5446044
556,North Carolina,37,410,Neoplasms,3,Both,2012,198.7290729,194.8010269,204.2822989
556,North Carolina,37,410,Neoplasms,3,Both,2013,197.8118107,194.2217427,203.5532757
556,North Carolina,37,410,Neoplasms,3,Both,2014,200.9281973,196.9950322,206.87507
556,North Carolina,37,491,Cardiovascular diseases,3,Both,1980,527.4972354,518.3270914,535.9055989
556,North Carolina,37,491,Cardiovascular diseases,3,Both,1981,519.5310013,510.6610187,528.3445083
556,North Carolina,37,491,Cardiovascular diseases,3,Both,1982,501.5281697,492.6218128,509.9439616
556,North Carolina,37,491,Cardiovascular diseases,3,Both,1983,498.5240266,489.7829829,506.7578767
556,North Carolina,37,491,Cardiovascular diseases,3,Both,1984,490.2658346,481.9708967,498.2751089
556,North Carolina,37,491,Cardiovascular diseases,3,Both,1985,483.3905845,474.6242622,491.5301255
556,North Carolina,37,491,Cardiovascular diseases,3,Both,1986,476.4182996,467.7978108,484.7768138
556,North Carolina,37,491,Cardiovascular diseases,3,Both,1987,465.985478,457.6703096,474.275727
556,North Carolina,37,491,Cardiovascular diseases,3,Both,1988,456.8916536,448.4581661,464.9813174
556,North Carolina,37,491,Cardiovascular diseases,3,Both,1989,438.5784363,430.3182181,446.4780683
556,North Carolina,37,491,Cardiovascular diseases,3,Both,1990,422.7973019,414.473334,430.886779
556,North Carolina,37,491,Cardiovascular diseases,3,Both,1991,414.6254271,406.3914649,422.8963243
556,North Carolina,37,491,Cardiovascular diseases,3,Both,1992,403.5709985,395.7148295,411.3515552
556,North Carolina,37,491,Cardiovascular diseases,3,Both,1993,402.1569636,394.0064794,409.9889537
556,North Carolina,37,491,Cardiovascular diseases,3,Both,1994,397.4419456,389.428885,405.6008787
556,North Carolina,37,491,Cardiovascular diseases,3,Both,1995,394.0328767,386.1487207,402.0674567
556,North Carolina,37,491,Cardiovascular diseases,3,Both,1996,385.692914,377.7911816,393.553367
556,North Carolina,37,491,Cardiovascular diseases,3,Both,1997,373.8713015,366.0345002,381.2170765
556,North Carolina,37,491,Cardiovascular diseases,3,Both,1998,368.9299826,361.5397143,376.5055821
556,North Carolina,37,491,Cardiovascular diseases,3,Both,1999,365.4212258,358.1186025,372.6960713
556,North Carolina,37,491,Cardiovascular diseases,3,Both,2000,362.6590717,355.2445626,369.7714366
556,North Carolina,37,491,Cardiovascular diseases,3,Both,2001,351.1937452,344.1058314,358.2216215
556,North Carolina,37,491,Cardiovascular diseases,3,Both,2002,341.1624668,334.1308628,348.1574364
556,North Carolina,37,491,Cardiovascular diseases,3,Both,2003,330.8894659,324.0874383,337.948174
556,North Carolina,37,491,Cardiovascular diseases,3,Both,2004,312.3002505,305.7808471,318.9638193
556,North Carolina,37,491,Cardiovascular diseases,3,Both,2005,303.7264137,297.3293873,310.2701764
556,North Carolina,37,491,Cardiovascular diseases,3,Both,2006,291.788368,285.5834038,298.2305935
556,North Carolina,37,491,Cardiovascular diseases,3,Both,2007,281.5994891,275.2591725,287.9024193
556,North Carolina,37,491,Cardiovascular diseases,3,Both,2008,273.7827384,267.7358327,280.0653735
556,North Carolina,37,491,Cardiovascular diseases,3,Both,2009,266.8856795,260.9520361,272.9732461
556,North Carolina,37,491,Cardiovascular diseases,3,Both,2010,260.311711,254.7325038,266.3910913
556,North Carolina,37,491,Cardiovascular diseases,3,Both,2011,257.8493862,251.6587898,264.1017999
556,North Carolina,37,491,Cardiovascular diseases,3,Both,2012,254.7325855,248.6947109,260.7009466
556,North Carolina,37,491,Cardiovascular diseases,3,Both,2013,253.4720217,247.267594,259.3630573
556,North Carolina,37,491,Cardiovascular diseases,3,Both,2014,255.0648368,248.9789241,261.3848198
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,1980,38.56741835,37.58240543,39.62166865
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,1981,38.49948435,37.54462821,39.5048429
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,1982,38.48061944,37.56627919,39.45212106
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,1983,39.56230922,38.62050945,40.50083125
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,1984,40.11797606,39.19147655,41.02235139
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,1985,41.42474385,40.50216108,42.40868582
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,1986,42.34322224,41.39861964,43.33755054
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,1987,42.94959727,41.9863817,43.92343194
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,1988,44.30540828,43.33655731,45.22643176
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,1989,44.28089572,43.30774017,45.22962729
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,1990,44.43795533,43.50948674,45.45900105
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,1991,45.54349813,44.64638064,46.59800616
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,1992,46.27581096,45.33627681,47.3702016
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,1993,48.44374672,47.41490943,49.57774288
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,1994,49.0949765,48.02577517,50.21429845
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,1995,50.68853688,49.52555695,51.90253998
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,1996,51.53751542,50.37586871,52.81787604
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,1997,52.34117598,51.16006238,53.63064547
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,1998,53.55315738,52.32018338,54.83489358
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,1999,55.95420336,54.69269825,57.20826998
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,2000,57.47585825,56.19038628,58.74400984
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,2001,58.10269424,56.85547329,59.34030925
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,2002,58.79901188,57.42910864,60.0454386
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,2003,59.30555879,57.99808598,60.59999734
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,2004,58.20806564,56.86293196,59.57136237
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,2005,59.26529491,57.93112502,60.6402182
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,2006,59.14353598,57.74687848,60.52350512
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,2007,58.84111961,57.46008716,60.24975072
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,2008,59.25927891,57.89432402,60.65158452
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,2009,58.96828515,57.58622332,60.32427804
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,2010,58.8611602,57.44141234,60.31134371
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,2011,59.42991701,57.9288443,60.91829688
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,2012,59.43213083,57.97903644,61.02429751
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,2013,59.45390343,57.92352813,61.11301591
556,North Carolina,37,508,Chronic respiratory diseases,3,Both,2014,60.3387519,58.73210813,62.09104608
556,North Carolina,37,542,Neurological disorders,3,Both,1980,87.42501854,76.31044361,98.82391081
556,North Carolina,37,542,Neurological disorders,3,Both,1981,87.92878086,76.53794808,99.1915001
556,North Carolina,37,542,Neurological disorders,3,Both,1982,87.80201893,76.51603131,98.94478216
556,North Carolina,37,542,Neurological disorders,3,Both,1983,89.24015113,77.77773877,100.5893521
556,North Carolina,37,542,Neurological disorders,3,Both,1984,89.7990896,78.16834009,100.9853395
556,North Carolina,37,542,Neurological disorders,3,Both,1985,91.29391559,79.67131315,102.8873494
556,North Carolina,37,542,Neurological disorders,3,Both,1986,91.27022427,79.53142073,102.9376478
556,North Carolina,37,542,Neurological disorders,3,Both,1987,92.3120688,80.47359216,103.6014856
556,North Carolina,37,542,Neurological disorders,3,Both,1988,92.68031999,80.99406483,104.3409306
556,North Carolina,37,542,Neurological disorders,3,Both,1989,94.2970747,82.56514637,105.8583744
556,North Carolina,37,542,Neurological disorders,3,Both,1990,94.08260707,82.49548758,105.6457814
556,North Carolina,37,542,Neurological disorders,3,Both,1991,96.32864716,84.54952524,108.5710381
556,North Carolina,37,542,Neurological disorders,3,Both,1992,96.38246765,84.2658598,108.0715242
556,North Carolina,37,542,Neurological disorders,3,Both,1993,97.2255491,85.06382624,108.8930517
556,North Carolina,37,542,Neurological disorders,3,Both,1994,98.58093262,86.38453702,110.0201252
556,North Carolina,37,542,Neurological disorders,3,Both,1995,100.1537163,87.95101767,111.9354645
556,North Carolina,37,542,Neurological disorders,3,Both,1996,100.4516269,88.24604565,112.2608933
556,North Carolina,37,542,Neurological disorders,3,Both,1997,101.5993703,89.48869447,113.2918179
556,North Carolina,37,542,Neurological disorders,3,Both,1998,102.9314207,90.7394464,114.4159891
556,North Carolina,37,542,Neurological disorders,3,Both,1999,104.9633747,92.86258436,116.5097757
556,North Carolina,37,542,Neurological disorders,3,Both,2000,108.207513,95.69740479,119.9881386
556,North Carolina,37,542,Neurological disorders,3,Both,2001,106.3891747,94.40342408,117.8164611
556,North Carolina,37,542,Neurological disorders,3,Both,2002,108.838845,96.8054893,120.2556216
556,North Carolina,37,542,Neurological disorders,3,Both,2003,109.9815414,97.66870915,121.275329
